ID,type,v1性別,v2出生年,v3學歷,v4任教學校類型,v5任教學校地點的所在縣市,v6擔任志工的頻率,v7參與宗教活動（如祈禱、誦經、慶典或參拜儀式等）的頻率,v8練習靜坐、冥想的頻率,v9使用社群網路平台（Facebook、Line、Twitter、We-Chat、Skype等）的頻率,v10是否有意願參加本研究於寒暑假期間辦理的教師心理健康促進工作坊,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,age,aa2,aa4,aa5,aa6,aa7,aa10,aa11,A_score,B_score,C_score,dd01,dd02,dd03,dd04,dd05,dd06,dd07,dd08,dd09,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,D_score
647,1,1,61,2,2,10,2,1,1,3,2,2,3,4,2,4,3,1,3,3,1,2,3,2,3,3,4,3,3,3,3,3,3,2,4,4,3,1,3,3,3,2,2,3,2,2,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,4,3,1,1,1,1,1,1,3,1,1,1,1,1,1,4,47,2,3,1,2,4,4,3,42,56,39,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10
648,1,1,65,3,2,10,1,1,1,3,2,3,3,3,2,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,43,2,3,3,2,3,2,2,40,56,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
649,1,2,69,3,1,10,2,1,2,2,2,3,3,3,2,2,3,2,4,4,2,2,3,2,2,2,3,4,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,2,2,1,2,2,3,2,2,2,1,2,1,2,3,2,2,2,2,2,2,3,39,2,3,3,2,3,3,3,42,62,31,0,1,1,0,1,1,2,1,1,1,0,1,0,1,2,1,1,1,1,1,1,2,21
650,1,2,71,3,9,10,2,2,2,2,1,3,1,3,1,1,3,1,3,3,1,1,3,3,3,3,4,4,3,3,4,3,3,3,3,4,4,3,4,4,4,3,2,3,2,2,3,3,4,4,3,4,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,37,4,4,4,2,4,4,4,50,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
651,1,2,70,2,2,10,1,2,1,2,1,3,3,3,2,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,4,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,38,2,3,4,4,4,2,3,46,58,30,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,14
652,1,2,56,2,1,10,2,3,1,3,1,3,2,3,3,2,3,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,2,1,2,1,3,2,2,2,2,2,1,3,3,2,2,1,3,1,3,3,52,3,2,3,2,3,3,3,41,60,28,0,1,1,0,1,0,2,1,1,1,1,1,0,2,2,1,1,0,2,0,2,2,22
653,1,2,73,3,2,10,2,2,1,4,1,3,2,3,2,2,2,2,3,3,4,2,4,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,2,4,4,4,4,4,4,3,3,3,3,1,1,2,2,1,3,3,3,3,3,3,3,2,2,3,1,2,2,1,2,1,1,35,3,3,3,3,3,1,3,46,70,36,0,0,1,1,0,2,2,2,2,2,2,2,1,1,2,0,1,1,0,1,0,0,23
654,1,2,64,3,2,10,2,3,1,2,1,3,1,4,2,4,2,2,3,4,1,2,3,3,4,4,3,3,3,4,4,4,3,3,3,4,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,44,4,3,1,3,3,4,3,49,70,30,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16
655,1,2,60,2,2,10,1,1,1,3,2,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,48,3,3,3,3,3,3,3,42,60,30,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,7
656,1,2,66,3,2,10,2,2,2,2,1,3,2,3,2,1,2,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,42,3,3,4,3,4,3,3,47,60,30,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
657,1,2,68,3,1,10,1,3,1,2,1,3,1,3,1,1,2,1,4,3,2,2,3,3,3,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,3,4,4,4,3,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,40,4,4,4,3,4,3,3,50,73,35,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
658,1,1,57,3,1,10,2,2,1,3,2,3,2,3,1,1,2,2,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,51,3,4,4,3,3,3,4,49,57,30,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,14
659,1,1,51,2,3,10,1,2,3,1,1,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,4,2,3,3,3,4,4,3,3,3,4,3,4,3,4,4,4,3,4,3,2,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,57,2,2,3,3,3,3,3,38,68,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,24
660,1,1,52,2,2,10,1,2,1,2,2,2,3,3,2,1,3,2,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3,3,3,2,1,2,2,2,2,3,3,2,2,2,1,2,2,3,3,2,2,3,2,2,2,3,56,2,3,4,2,3,3,3,41,55,26,0,1,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,2,1,1,1,2,26
661,1,2,69,3,2,10,2,3,1,2,1,3,2,3,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,39,3,3,3,3,3,2,3,41,56,28,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,22
662,1,1,69,2,2,10,1,2,1,2,2,4,3,3,2,1,1,2,4,3,1,1,2,2,3,2,3,4,3,4,3,3,3,3,4,3,4,1,4,4,3,3,3,3,3,2,4,3,3,3,3,3,4,4,4,4,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,39,2,3,4,4,3,4,4,47,63,35,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,16
663,1,2,66,3,2,10,1,2,2,3,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,42,3,3,3,3,3,3,3,45,61,33,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,14
664,1,1,61,3,1,10,1,2,2,2,1,3,2,4,1,1,2,1,4,3,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,47,3,4,4,3,4,4,4,54,71,36,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19
665,1,1,69,3,2,10,2,2,1,2,2,3,1,4,1,2,3,2,3,3,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,39,4,4,3,2,3,3,3,47,59,31,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,18
666,1,2,68,3,1,10,1,1,1,3,1,3,2,3,2,1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,40,3,3,4,3,3,2,3,45,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
667,1,2,65,2,1,10,1,2,2,3,1,4,2,4,2,1,1,1,4,4,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,3,4,3,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,43,3,3,4,4,4,3,4,55,73,38,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,9
668,1,2,53,3,1,9,2,3,1,2,2,3,2,4,2,1,2,2,3,3,1,1,4,3,3,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,55,3,3,4,3,3,4,4,50,72,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,7
669,1,1,58,3,1,9,2,4,1,3,2,3,2,4,2,1,2,1,4,4,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,50,3,3,4,3,4,3,3,50,62,40,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24
670,1,2,66,3,1,9,2,2,1,2,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,42,3,3,3,3,3,3,3,45,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
671,1,1,70,3,1,9,1,2,2,2,1,2,2,3,2,2,3,2,3,3,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,38,3,3,3,2,3,3,2,39,58,30,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9
672,1,2,78,2,1,9,2,1,1,1,2,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,2,4,4,30,2,2,3,2,3,2,3,41,54,29,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,2,1,3,3,23
673,1,1,68,3,1,9,1,2,2,3,1,3,2,3,2,2,2,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,40,3,3,3,3,3,2,3,45,60,29,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
674,1,2,54,2,1,9,1,2,1,2,2,3,2,3,2,1,3,1,3,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,2,2,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,54,3,3,4,2,4,3,3,47,60,31,0,0,1,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,23
675,1,2,69,2,1,9,2,3,1,1,2,2,2,3,2,1,2,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,3,3,4,3,3,3,3,46,58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1,2,68,3,1,9,2,2,1,2,1,3,3,3,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,3,4,4,4,2,3,3,3,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,40,2,3,3,3,3,3,3,42,50,29,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,6
677,1,2,69,3,1,9,1,2,1,2,2,3,3,3,2,1,1,2,4,3,1,1,3,2,3,3,3,4,4,4,4,3,3,3,4,3,4,1,4,3,3,2,3,2,2,3,3,2,4,3,3,3,4,4,4,4,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,39,2,3,4,4,3,4,4,48,62,34,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,10
678,1,1,55,2,1,9,2,1,1,3,2,3,2,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,3,3,53,3,3,3,2,3,3,3,44,55,30,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,2,2,12
679,1,1,66,3,1,9,1,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,3,2,3,42,3,3,3,2,2,3,3,42,60,30,1,1,1,0,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,2,1,2,22
680,1,1,61,2,1,9,1,3,1,4,2,4,1,4,1,1,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,4,4,4,4,4,4,4,60,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1,1,58,3,1,9,2,2,1,9,2,4,2,3,2,1,3,2,3,3,1,1,3,3,2,3,4,3,3,3,3,3,3,3,3,3,4,2,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,1,1,2,2,2,2,3,3,2,2,2,2,2,1,3,2,2,3,2,2,2,3,50,3,3,4,2,3,4,4,47,64,32,0,0,1,1,1,1,2,2,1,1,1,1,1,0,2,1,1,2,1,1,1,2,24
682,1,2,57,3,1,9,2,2,1,2,2,2,2,3,1,1,2,1,3,3,1,3,3,3,2,3,4,3,4,4,4,4,4,3,3,4,4,2,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,1,1,1,1,1,2,3,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,51,3,4,4,3,4,4,2,46,69,35,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,22
683,1,2,59,3,1,9,2,1,1,4,1,3,2,4,2,1,2,1,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,49,3,3,4,3,4,3,3,53,72,35,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,16
684,1,2,74,2,1,9,1,1,1,9,2,3,2,3,2,1,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,34,3,3,4,2,3,3,3,45,59,33,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,11
685,1,2,59,2,2,9,2,2,1,3,2,3,2,3,2,1,3,2,2,2,2,2,3,2,2,2,4,3,3,3,4,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,4,2,3,3,3,3,4,3,2,2,1,2,2,2,2,2,2,3,3,2,1,2,2,3,2,2,2,2,1,2,1,2,49,3,3,4,2,3,3,3,40,62,29,0,1,1,1,1,1,1,2,2,1,0,1,1,2,1,1,1,1,0,1,0,1,21
686,1,2,55,3,9,8,1,2,1,3,1,4,2,4,2,2,2,2,3,3,2,2,3,3,3,3,4,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,53,3,3,3,3,3,3,3,47,69,38,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,6
687,1,1,53,2,1,8,1,1,3,4,1,4,1,4,3,4,1,2,3,4,1,1,3,3,3,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,1,3,1,2,4,4,4,4,4,4,4,3,4,3,1,1,2,1,1,1,2,2,2,2,1,2,2,3,2,1,1,1,1,1,1,1,55,4,2,1,4,3,4,4,49,66,38,0,0,1,0,0,0,1,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,10
688,1,2,59,3,1,8,1,1,1,1,2,3,4,3,3,2,4,4,4,2,4,4,3,1,4,3,4,3,2,2,2,3,3,3,2,4,2,4,3,1,1,2,1,1,1,1,3,2,2,2,2,2,4,3,2,2,2,3,3,2,2,4,4,3,4,2,1,2,2,4,3,2,3,3,2,2,4,4,49,1,2,3,1,1,1,1,33,45,24,1,2,2,1,1,3,3,2,3,1,0,1,1,3,2,1,2,2,1,1,3,3,39
689,1,2,56,2,1,8,1,2,1,2,1,3,2,3,2,2,2,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,52,3,3,3,3,3,3,3,43,59,29,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,13
690,1,2,64,3,1,8,2,1,1,3,2,3,1,3,1,1,2,3,4,2,3,3,3,3,3,3,4,3,3,2,3,3,9,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,2,3,3,3,2,2,2,2,2,3,2,2,3,2,2,2,3,44,4,4,4,3,2,2,2,45, ,29,1,0,1,0,0,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,25
691,1,2,60,2,1,8,1,2,3,1,2,3,2,4,2,1,2,2,4,3,2,2,4,3,4,4,4,4,4,4,3,3,4,2,3,3,4,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,4,3,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,48,3,3,4,3,3,3,3,51,71,33,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,12
692,1,2,62,2,1,8,1,2,1,2,1,2,2,3,2,2,3,2,3,3,2,1,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,2,1,2,2,3,2,2,3,2,3,2,2,2,1,3,3,2,2,3,3,2,2,4,46,3,3,3,2,3,3,4,41,57,24,0,1,1,2,1,1,2,1,2,1,1,1,0,2,2,1,1,2,2,1,1,3,29
693,1,2,70,3,1,8,2,3,3,2,2,3,1,4,2,1,1,1,3,4,1,1,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,1,1,1,1,1,1,2,2,2,2,1,1,1,3,2,1,2,2,1,1,2,2,38,4,3,4,4,4,4,4,55,80,36,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,1,1,0,0,1,1,11
694,1,1,56,3,1,8,1,1,1,3,1,4,2,4,2,2,2,2,4,4,2,2,4,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,3,4,4,4,3,3,4,4,4,4,3,3,3,9,4,4,3,3,1,2,2,2,1,2,3,3,3,2,1,3,3,3,3,2,2,2,2,2,2,2,52,3,3,3,3,3,3,3,53,70, ,0,1,1,1,0,1,2,2,2,1,0,2,2,2,2,1,1,1,1,1,1,1,26
695,1,2,52,2,1,8,2,2,1,4,1,4,3,4,1,1,1,1,4,4,1,1,4,4,3,3,4,4,4,4,4,4,3,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,56,2,4,4,4,4,4,4,56,73,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
696,1,2,59,3,2,8,1,3,1,4,1,2,2,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,49,3,3,3,3,3,2,2,41,59,30,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,17
697,1,2,58,2,9,7,1,2,1,2,2,2,3,3,2,2,3,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,2,1,2,2,2,2,3,3,2,3,2,1,3,1,2,3,2,1,2,2,2,2,3,50,2,3,3,2,3,3,3,38,55,27,0,1,1,1,1,2,2,1,2,1,0,2,0,1,2,1,0,1,1,1,1,2,24
698,1,1,68,2,1,5,3,2,2,2,1,3,2,3,2,2,2,1,3,3,2,2,3,3,3,3,4,4,3,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,4,3,3,4,4,3,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,2,2,40,3,3,3,3,4,3,3,46,67,34,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,16
699,1,2,68,2,1,5,2,1,1,2,1,2,1,3,1,1,2,1,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,40,4,4,4,3,4,3,2,46,58,30,1,0,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,19
700,1,2,41,2,1,4,2,2,1,3,1,2,3,3,2,2,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,67,2,3,3,3,3,2,3,43,55,30,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14
701,1,2,70,3,1,4,2,1,1,2,1,3,3,4,2,2,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,4,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,38,2,3,3,2,4,3,3,45,57,33,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,11
702,1,1,53,3,1,4,1,1,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,3,2,2,2,3,55,3,3,3,3,3,3,3,45,58,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,1,2,10
703,1,1,52,2,1,4,1,3,1,1,1,4,2,4,2,2,2,2,1,3,2,2,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,56,3,3,3,3,3,3,3,45,63,30,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,15
704,1,2,63,2,1,4,3,1,1,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,45,3,3,3,2,3,3,3,38,52,29,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,23
705,1,1,68,2,2,3,2,1,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,3,3,3,2,2,2,1,2,3,2,2,2,2,2,2,2,40,3,3,3,3,3,3,3,45,55,30,1,1,1,0,1,1,2,2,2,1,1,1,0,1,2,1,1,1,1,1,1,1,24
